scene_id,im_id,obj_id,score,R,t,time
2,107,8,1,0.9672084391887124 -0.1998320420209045 -0.1567641226297957 0.135652246164234 0.928255429789734 -0.3463240176142463 0.21472378366807007 0.3137021071775425 0.9249241507710981,196.88865144904565 348.1676382141411 81.08077182934483,5
2,110,8,1,0.6199053931058441 -0.20863677972165062 0.7564310925296944 0.17206409927066776 0.9766847530747258 0.12837771945915646 -0.7655790288013784 0.05057259394908895 0.6413510453728118,-585.146343132591 -93.45134420692939 340.09664121721653,5
2,115,8,1,0.903682787118925 -0.09911865977490608 -0.41657281662321516 0.06493294641233396 0.9933107022146018 -0.09548592218828805 0.42325067363819435 0.059239683915102564 0.9040738504759745,349.792498993912 100.86450900277627 -0.3832989541919005,5
2,119,8,1,0.9999994121966389 -0.0004594524812053802 -0.000982094596044647 0.00046011061192313685 0.9999996696931612 0.000670008801563593 0.0009817864344459915 -0.0006704602798757314 0.9999992932889555,0.565108955556525 -0.5712187487787901 -0.3726745031701739,5
2,124,8,1,0.9999999371861019 -0.0003471425598332578 7.155302770373712e-05 0.0003471500854355658 0.9999999342109804 -0.00010518960822501408 -7.151650720649272e-05 0.00010521444125734247 0.9999999919076553,0.024189740309452645 0.03730391831231117 -0.03536244104100206,5
2,126,8,1,0.999999799066867 -0.0001086673597819332 0.0006245459397574114 0.00010896088973955109 0.9999998836257064 -0.00046997457140600385 -0.0006244947961805795 0.00047004252805348673 0.9999996945330885,-0.6060329170345824 0.4317276406764563 0.18989496053075072,5
2,136,8,1,0.9096531131247154 0.40778245783812106 -0.07902329316103204 -0.4141645568750681 0.8759738912720054 -0.247259907057855 -0.03160591101348001 0.2576493914009531 0.9657214181635028,167.08621295123152 128.51985889332377 34.39673324118661,5
2,153,8,1,0.9999991343402854 0.0012338435094467054 0.0004571092592463022 -0.001234120976678705 0.9999990541140708 0.0006072202058247317 -0.00045635961216361487 -0.0006077838083042037 0.9999997111673318,-0.08031567173583198 -0.12115570017127197 -0.06809034420177795,5
2,156,8,1,0.9999996085242211 0.0007172884986237915 -0.0005181202700031834 -0.0007171060885886871 0.9999996808706216 0.0003521612017867012 0.0005183727058354556 -0.0003517895167240246 0.9999998037669172,0.4379206847215613 -0.2576965546128598 0.025635688158672565,5
2,162,8,1,0.9999999551026284 0.00021303821092749642 0.0002107355256545096 -0.00021306566293763374 0.9999999688184946 0.00013025372416342051 -0.00021070777006282349 -0.00013029861881969085 0.9999999693122527,-0.12709759358551764 -0.18962613199860812 0.01794213704397407,5
2,166,8,1,0.9999999874347386 3.5286287732014254e-05 0.0001545490205207209 -3.541971291524948e-05 0.9999996266412612 0.000863401865550173 -0.00015451849657192873 -0.0008634073287833721 0.9999996153258353,-0.12628864629695435 -0.8429586759214942 -0.21042856476844918,5
2,175,8,1,0.9999999429453182 0.00032138053960989454 -0.00010403801639411597 -0.0003213135261989908 0.9999997413317283 0.0006435014333279476 0.00010424479832026046 -0.000643467967791439 0.9999997875409751,0.09025715578139426 -0.58248465676553 -0.054166031115755686,5
2,176,8,1,0.9999995024794645 0.0009622738206361003 -0.0002628115663808883 -0.0009620823998624378 0.9999992725592175 0.0007275152873898461 0.00026351144411631416 -0.0007272620790537698 0.9999997008257495,0.42367364911167726 -0.5358318714405073 -0.15351301345992852,5
2,178,8,1,0.9999996841933427 -0.0005799874001086447 0.000543348719414527 0.0005801136105515192 0.999999804786391 -0.00023215378264346276 -0.0005432139670763503 0.00023246891331529795 0.9999998254383802,-0.4260113468833424 0.014483690928074111 0.1495722024887982,5
2,203,8,1,0.9999992797578094 0.0002960403317576743 0.0011631182158583497 -0.0002955235402145595 0.9999998575595301 -0.00044446232268266495 -0.0011632496289566419 0.000444118273749336 0.9999992248043292,-0.9076262791721774 0.48701621470480916 0.3210685505730453,5
2,207,8,1,0.9999984739444229 -0.0010016955099848152 -0.0014313332701650638 0.0010020217730300485 0.9999994721560076 0.0002272445209211063 0.0014311048848280605 -0.0002286784012341253 0.9999989498219473,0.6851497294813953 -0.1997230220120514 -0.1700352120082016,5
2,217,8,1,0.992706221672102 -0.08428561754426536 0.08619914227347239 0.06613476388650937 0.9785356985092354 0.19517704718721113 -0.10079955584810937 -0.18805270914885738 0.9769726854536924,-39.41420425714304 -211.63707703961074 34.17489427027135,5
2,219,8,1,0.6071307664314035 0.3468884193744822 0.7148850655568979 -0.22306212392457264 0.9379046197105364 -0.26566560408884954 -0.7626503270324319 0.00182998073984586 0.6468084181949216,-458.2741919323519 177.37309158408627 312.99283025692364,5
2,221,8,1,0.9994365975345894 -0.004999148875816206 -0.0331887935755622 0.003904257536323008 0.9994486165439749 -0.032973014139213094 0.03333533083042545 0.03282485946431612 0.9989050426940365,3.044808076217805 39.83498696591935 -2.096241523468507,5
2,224,8,1,0.8405156128315407 -0.5342073360872108 -0.09031072282419153 0.5359433192336684 0.795399816301266 0.28302630760533987 -0.0793615974840513 -0.28628945893713914 0.9548508169061076,80.16472520840574 -488.4462036713205 34.78186705542421,5
2,243,8,1,0.8979688848476571 0.08485152556333493 -0.43180099635715435 0.13460642386621471 0.881241007414571 0.45309535144922974 0.4189665768285169 -0.4649887154120266 0.7799054442944139,476.65619458740434 -435.7906489077586 -73.55977692719358,5
2,248,8,1,0.9999998961162613 -1.7974076838844777e-06 0.0004558116241052401 1.78939896440522e-06 0.9999999998440355 1.7570647089605596e-05 -0.00045581165561575654 -1.756982963562609e-05 0.9999998959635129,-0.3896453754948084 -0.02426639332017544 0.04541651968395399,5
2,249,8,1,0.993991555968584 -0.10936215894909812 -0.004550258580075572 0.10832818243358397 0.9769378590031816 0.18400387098351012 -0.015677740710618115 -0.18339121526472402 0.9829149864611582,9.910588433741225 -216.16987960772434 23.9201161657777,5
2,254,8,1,0.9757104769132123 0.14898470548378495 -0.16060081809785653 -0.17453730673094356 0.9717405781309952 -0.15892443919280416 0.13238502105940647 0.18309507460756208 0.9741408521633578,159.46779794988848 76.78810126422235 80.20908954979257,5
2,258,8,1,0.8986465282688171 0.13633987661013341 -0.41694826450812306 -0.26976683081098257 0.9212630465897107 -0.2801789713423262 0.345919462049479 0.3642606718192054 0.8646698148664728,253.9271266543973 440.42105881193737 -2.5968647711097645,5
2,263,8,1,0.993912715602681 0.1025877346348294 -0.04016553828592895 -0.10157450862980935 0.9944747058654798 0.026508085377492253 0.04266301630121136 -0.022266928307725857 0.9988413542419142,8.295968183743668 18.559034693880612 -7.977280085160487,5
2,266,8,1,0.9999999647520148 0.00012173818245564405 -0.0002359571653997583 -0.00012164003294501402 0.9999999061017242 0.0004159329819056756 0.0002360077781690395 -0.0004159042654081069 0.9999998856619785,0.11600169526670356 -0.2952689294152151 -0.1014582297754032,5
2,268,8,1,0.9999994410932111 0.0010103925791840052 0.0003113199346246806 -0.00101016624433109 0.9999992260125388 -0.0007263184438946607 -0.0003120535604331509 0.0007260035530609193 0.9999996877706596,0.008104436053685049 0.7250438267737707 0.09994676015639925,5
2,277,8,1,0.999999987650949 7.440700374297671e-05 0.00013842578599937427 -7.437336251517324e-05 0.9999999677058032 -0.00024301644896092267 -0.00013844386365496897 0.00024300615076858212 0.9999999608906528,-0.053640720225985206 0.15007448234842968 0.03829132054238471,5
2,283,8,1,0.9999997548560333 -0.0006987750220125433 -4.47363652649746e-05 0.000698795967438548 0.9999996454362727 0.00046990586782977295 4.440799092059189e-05 -0.0004699370142270398 0.9999998885935594,-0.12332584109768163 -0.2832021307853836 -0.11498650983264724,5
2,307,8,1,0.999999717361337 0.000562764506150254 -0.0004985713165648747 -0.0005627193078604209 0.9999998375519511 9.079125579136704e-05 0.0004986223296691919 -9.051067442394922e-05 0.9999998715917868,0.48025376157264077 0.09185273785061554 -0.03508097309520508,5
2,310,8,1,0.9968519403923345 -0.05262137668188521 0.05930598327438119 0.05284205786041794 0.9986005511194403 -0.002157828775816162 -0.059109439661650304 0.0052848860018608335 0.998237518891588,-60.783866196077405 -16.877870831718553 11.680094279886362,5
2,322,8,1,0.9741084186928947 -0.2032263182483148 0.09905479394185668 0.13124683694246572 0.8650799734751625 0.48416000173993157 -0.18408437311251302 -0.4586237053003771 0.8693544964583356,-167.84322918762388 -510.49389722442083 -31.52595391045722,5
2,326,8,1,0.9999998794333851 -0.000334206092975544 -0.0003597770181102758 0.0003342182311929197 0.9999999435819624 3.367857542441177e-05 0.00035976574222704866 -3.379881540277463e-05 0.9999999347131237,0.2916929895506382 -0.0009990473821233081 -0.040012670795931626,5
2,338,8,1,0.9999997200137911 0.0006005130800138536 0.0004464934277823296 -0.0006003592389479118 0.9999997604069704 -0.00034460816296132124 -0.00044670026251475425 0.0003443400100209826 0.999999840944404,-0.162802896458345 0.3518987619088705 0.14232458349965782,5
2,342,8,1,0.99999962635834 0.00023551235692421957 0.0008317554387630155 -0.00023526205691401514 0.9999999270209137 -0.0003010148353240795 -0.0008318262707756319 0.00030081904235686185 0.9999996087864028,-0.4237250296412185 0.2054658907007365 0.03835907242637404,5
2,356,8,1,0.4242843561521447 0.20698951874018914 0.8815543796364831 -0.3250806684363583 0.9434454669096056 -0.06506312301670501 -0.8451658678233114 -0.25897102173683645 0.4675774436037819,-448.6976822805393 75.48201876416918 302.94321771311434,5
2,362,8,1,0.999999711240777 -0.00036273060031909166 -0.00066779104048309 0.0003632764409617212 0.9999995999088014 0.0008174426362189124 0.0006674942618474233 -0.000817684992927302 0.9999994429211764,0.39814253454593995 -0.5629358812667675 -0.1959356376409005,5
2,365,8,1,0.9999998665359887 0.0005098372540354168 -8.363001666822356e-05 -0.0005098652236842915 0.9999998139847678 -0.00033476541608318255 8.34593252308502e-05 0.00033480801144092354 0.9999999404690668,0.16858537679954821 0.24464662785851488 0.05372006714753752,5
2,368,8,1,0.9999997905393339 0.0006472404343994057 -1.0534584868743258e-06 -0.0006472358642393428 0.9999967459155263 0.002467639376980413 2.6506110413007655e-06 -0.0024676381782708923 0.999996955372763,0.23905940863644304 -1.4665247633694776 -0.6058318135421814,5
2,387,8,1,0.9999994299810336 -0.0008965104859514073 -0.0005799194388087063 0.0008964190114343351 0.9999995857379793 -0.0001579772926697809 0.0005800608268696564 0.00015745735180991427 0.9999998193682931,0.14904661048903733 0.2438153051546692 0.03793716095151467,5
2,389,8,1,0.9999999294717188 -0.00020051861991934872 -0.0003175670653199347 0.00020054640781946853 0.9999999760648032 8.747303606661261e-05 0.0003175495177465959 -8.753671683134345e-05 0.9999999457498121,0.24777337853379322 -0.15783534208689787 -0.0267101818745914,5
2,402,8,1,0.9999996140411539 -0.0007075431450800362 -0.0005208648975714575 0.0007074229609938254 0.9999997231218088 -0.00023088754805416709 0.0005210281162572328 0.00023051898715293825 0.9999998376953364,0.6941702783223072 0.29481381744926694 -0.09444101344968203,5
2,415,8,1,0.9508530725147646 0.309641115815463 -0.000902156187730041 -0.30729664238164095 0.9432876458306416 -0.12560728802205698 -0.03804218803120829 0.11971130531341356 0.9920796315366811,-27.765666013602466 131.67708291671727 -16.947231319431694,5
2,417,8,1,0.9934190292363962 -0.06457335779339923 -0.09459869879814589 0.0676149901195795 0.9972810126086104 0.029305204341099858 0.09244915068374546 -0.03550863773267153 0.9950840623707246,79.28450555754591 -34.36103010655086 4.153599754763832,5
2,425,8,1,0.5555171779656809 -0.2890465221882405 0.7796491345444623 0.5082107881710106 0.8601475131272808 -0.043220949174604284 -0.6581203991456618 0.42023608087816167 0.6247232799860409,-778.9473632135322 97.84759357698417 203.1454443503926,5
2,428,8,1,0.9999989377470802 -0.001082970596722653 -0.0009755405674493622 0.0010819003219889115 0.9999988130737285 -0.0010969698394690738 0.000976727395636312 0.0010959132365556193 0.9999989224883064,1.0530603320166563 1.273837114284511 0.11220844034323818,5
2,434,8,1,0.9999999827246919 9.108371351000677e-05 -0.0001620320091016425 -9.114508913000974e-05 0.999999924094002 -0.00037881996193678963 0.00016199749247397532 0.0003788347238141698 0.9999999151205288,0.14643182588365278 0.4084784874488818 -0.04011799055933807,5
2,435,8,1,0.22449786262349972 0.43583926508599086 0.8715760693633022 -0.046813364471745736 0.8981970651684211 -0.43709328641569206 -0.9733494842985821 0.057325100367447916 0.22204642371257904,-918.3883446651839 432.16219128413144 643.2030208656112,5
2,438,8,1,0.9999999668186783 -0.00011267098292358502 0.0002316633161796311 0.00011265928289093396 0.9999999923779646 5.051689646052432e-05 -0.00023166900620225084 -5.049079576156107e-05 0.9999999718900755,-0.34197992744556416 -0.05071615242881222 -0.05919403024040548,5
2,442,8,1,0.9999993704174297 0.0011221009942119393 -7.355489233140666e-06 -0.0011220945003520503 0.9999990257680547 0.0008302812019377326 8.287141428642286e-06 -0.0008302724256530458 0.9999996552894517,0.031066359768416874 -1.0277317321281174 -0.029163844017830343,5
2,446,8,1,0.9846916030797433 0.10460082941992785 -0.1394313928385914 -0.09981575435183851 0.9941649782156804 0.040900015557332525 0.14289598317454505 -0.026356452228624594 0.9893867168193138,153.2867389337738 -82.03935937366973 77.23959788535547,5
2,453,8,1,0.9999991790620203 0.00013677674182041577 -0.0012740358740274682 -0.00013606465912088805 0.9999998345089601 0.0005589887845290076 0.0012741121198506788 -0.0005588149743773335 0.999999032181597,0.991365599189777 -0.42286023518307303 0.32537530604065523,5
2,473,8,1,0.9999998919662945 -0.00040368926102873903 0.00023043953736869016 0.0004037520868498401 0.9999998813221966 -0.0002726533452380572 -0.0002303294427932097 0.0002727463562263591 0.9999999362788848,-0.006407128868772816 0.24372673517189725 0.008883179708618627,5
2,474,8,1,0.973078049418212 -0.13243264564089918 0.18862848170146665 0.144324824062571 0.9882301463411257 -0.05071018656940766 -0.17969266790761493 0.07656874186734697 0.9807383814601603,-49.52334438056856 -12.274312845441749 -19.529381976828375,5
2,476,8,1,0.6575039577731769 -0.7487468548316378 -0.08406362407332002 0.7102587024167408 0.6531750835768533 -0.26247835308013523 0.2514381060100032 0.11287363542520872 0.9612691721219402,-170.96930189775284 102.70546402296739 106.50328528693733,5
2,477,8,1,0.9968571699583529 -0.05559172104467541 0.05643884525674403 0.05705809586060223 0.9980650156398004 -0.024710286374048568 -0.05495594962682446 0.02785291918661531 0.9981002246735539,-55.67845312816308 28.346110424561118 6.481854354009556,5
2,480,8,1,0.9999998080906309 -0.00061643295220426 -6.187985596917134e-05 0.0006164787407376138 0.9999995341848329 0.0007426870665467322 6.142201036324346e-05 -0.0007427250716335321 0.9999997222933639,0.02205872985709334 -0.6748790414858945 -0.1553607335400784,5
2,491,8,1,0.8244348943315787 0.15418313475793094 -0.5445499664536735 -0.344510582487758 0.9000933489694515 -0.26672911669876676 0.4490206716426599 0.407504017277347 0.7951860866114298,512.6772183010204 7.721901667100383 481.84325272138904,5
2,494,8,1,0.99959235427112 -0.0013828138526675027 0.028516891635815028 0.0011258227517394054 0.9999586312677256 0.009025977858855193 -0.028528193175376748 -0.008990193492119533 0.9995525592059296,-31.834603771559003 -7.790301634897006 -3.323516353779496,5
2,499,8,1,0.97770814535494 -0.20044506516403957 -0.06251846413651452 0.20935822820374167 0.9533351379404583 0.2175344732483525 0.015997336965718867 -0.22577398127205023 0.9740483533123873,49.43540049000546 -196.4508593222458 -2.961762813011319,5
2,501,8,1,0.9542351179329365 -0.009637369130063356 -0.2989020923643162 0.007978479802428495 0.9999452555951294 -0.006769761652800188 0.29895097183912533 0.004075160002305234 0.9542597704542503,250.5173597114793 1.0423267442350266 28.306150457908757,5
2,503,8,1,0.9837138979986284 -0.17942043016464748 0.01073667191811592 0.15856192554446358 0.8943812851334053 0.4182585714253214 -0.08464681123336226 -0.4097443422948651 0.9082645491845273,-68.41326818032336 -503.52508359067895 62.825447703296504,5
2,521,8,1,0.9773025579615136 0.03481355165103452 0.2089682435762042 4.122558010305477e-05 0.9863737404976626 -0.16452003633935208 -0.21184831484421723 0.16079446718743443 0.9639841444855697,-152.54685727214678 169.03700436433405 54.39544675249431,5
